"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-09",97.76323,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-10",97.90919,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-11",98.21257,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-12",98.84647,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.60735,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.0009,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.1089,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.4415,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.7694,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.9751,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.062,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.1095,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.1264,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-10",101.1168,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.1584,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.2092,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.3033,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.3693,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.3378,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2753,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.2042,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-06",101.1088,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-07",101.0353,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.0553,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.2258,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.484,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.6798,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.8685,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-01",102.0161,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-02",102.0531,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-03",102.1101,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-04",102.1378,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.1786,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.3338,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.5633,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.6892,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.737,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.693,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.7854,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.17,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.5427,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.7321,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.7008,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.5208,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.2598,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.0593,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.94,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.8812,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.787,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.7677,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.7347,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.5692,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.2277,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.528,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.8476,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.2255,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.89163,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.60491,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.27807,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.72272,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-09",97.43063,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-10",95.56517,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-11",94.00185,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2008-12",92.90166,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-01",92.38715,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-02",92.30626,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-03",92.74786,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-04",93.38792,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-05",93.91648,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-06",94.50801,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-07",95.14384,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-08",95.77784,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-09",96.4138,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-10",96.93584,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-11",97.34731,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2009-12",97.84879,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.42387,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.2791,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.4471,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-04",101.5219,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-05",102.2549,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-06",102.6702,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-07",102.8968,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-08",103.0506,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-09",103.1814,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-10",103.3408,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-11",103.5008,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2010-12",103.6189,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-01",103.634,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-02",103.5029,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-03",103.2928,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-04",103.0926,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-05",102.989,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-06",102.9038,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-07",102.7019,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-08",102.3465,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-09",102.0863,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-10",101.9558,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-11",101.9637,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2011-12",102.0084,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-01",102.1435,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-02",102.1954,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-03",102.0637,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-04",101.8148,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-05",101.5843,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-06",101.5423,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-07",101.6529,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-08",101.9148,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-09",102.205,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-10",102.5014,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-11",102.7991,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2012-12",103.0469,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-01",103.2126,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-02",103.2581,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-03",103.2276,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-04",103.121,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-05",102.9296,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-06",102.6222,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-07",102.3119,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-08",101.8965,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-09",101.2717,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7452,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5068,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.5364,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.5919,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.7005,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7703,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7579,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.685,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7147,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8999,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.1383,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.2396,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.1586,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.8355,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3875,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0326,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.72089,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.49178,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.3892,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.39484,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.35282,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.22817,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.13444,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.2604,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.61129,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.83723,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.71465,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.30342,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.97744,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.97887,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.23936,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.44012,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.46803,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.36616,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.25594,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.09991,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-10",98.85782,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-11",98.49001,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2016-12",97.92356,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-01",97.20537,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-02",97.08199,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-03",97.6331,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.30369,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.88509,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.31953,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.58337,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.6679,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-09",99.62741,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.55792,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.56229,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.60765,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.70327,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.89993,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.0992,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1244,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.0235,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.0641,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-07",100.449,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-08",100.7179,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-09",100.6113,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.3552,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.154,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2044,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5578,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9112,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.0726,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-04",101.0122,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.7665,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.3127,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.89238,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.71464,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.60136,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.44561,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.25723,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.9991,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.54849,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.70296,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.175,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-04",94.34562,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-05",93.37745,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-06",93.49082,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-07",93.99296,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-08",94.52889,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-09",95.06958,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-10",95.50532,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-11",95.85048,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2020-12",96.19172,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-01",96.57957,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-02",97.09367,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-03",97.82803,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-04",98.76467,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-05",99.6209,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.2215,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.4664,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-08",100.5056,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5432,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-10",100.6521,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-11",100.7367,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2021-12",100.6663,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5301,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2022-02",100.6103,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.6943,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.7704,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.404,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.2862,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.2234,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-05",100.3027,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-06",100.5648,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-07",100.7846,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-08",100.6308,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.86932,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-10",98.93935,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-11",98.4473,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2000-12",98.8287,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-01",99.57249,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-02",99.96656,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.48098,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-04",98.5009,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-05",97.5443,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-06",96.97414,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-07",96.68719,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-08",96.54321,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-09",96.51111,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-10",96.67203,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-11",97.25143,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.45821,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.90524,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-02",101.0931,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-03",101.6536,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-04",101.8523,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-05",102.0279,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-06",102.394,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-07",102.863,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-08",103.2438,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-09",103.336,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-10",103.1129,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-11",102.4882,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.3984,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.2867,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.78378,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.411,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-04",101.6745,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-05",102.9875,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-06",103.9566,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-07",104.618,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-08",105.0323,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-09",105.1867,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-10",105.1437,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-11",104.8869,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2003-12",104.3643,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-01",103.7446,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-02",103.2361,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-03",103.0012,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.9613,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-05",103.0312,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-06",103.1593,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",103.2573,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",103.2134,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.935,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.5334,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",102.1795,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",102.0831,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",102.424,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.026,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",103.6071,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",103.0089,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4894,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.3065,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.0261,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.6899,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.5898,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.8709,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.7454,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.366,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.9514,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.3347,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",102.5186,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.2919,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.7505,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.891,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.3623,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.7337,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.5869,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.7359,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.6704,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.463,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.3414,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.4733,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.342,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.9232,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.3528,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.4586,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.8791,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.9439,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.2389,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.1328,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2572,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.1618,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.0494,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.7865,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",104.0721,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",104.0384,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",102.1913,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1206,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.35999,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",97.35877,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",96.19993,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",93.60117,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",91.44051,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",91.77637,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.1059,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.05765,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",99.52754,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",100.8545,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",101.2246,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",101.2733,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",101.3779,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",101.693,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",102.1306,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",102.6366,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",103.0067,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",103.1409,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.6741,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",102.0247,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",102.1851,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",102.1595,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",101.4238,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.4581,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.96085,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.2937,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.2173,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",101.9819,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.1779,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.7325,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.1363,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.7895,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.7535,
