"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-03",95.88287,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-04",88.69578,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-05",91.79689,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-06",96.05669,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.63802,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.13431,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.3217,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.45467,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.63699,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2020-12",98.98676,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-01",99.16486,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-02",99.5245,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.0622,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.431,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-05",100.7696,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.0163,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-07",101.1617,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-08",101.2144,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-09",101.1949,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-10",101.1177,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-11",100.9916,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2021-12",100.8288,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2022-01",100.6299,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.4016,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2022-03",100.1572,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2022-04",99.93265,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2022-05",99.73222,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1961-06",101.0219,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1961-07",101.1119,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1961-08",101.152,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1961-09",101.1476,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1961-10",101.112,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1961-11",101.057,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1961-12",101.0418,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-01",100.8852,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-02",100.6939,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-03",100.4738,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-04",100.2442,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-05",100.0223,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-06",99.82457,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-07",99.68075,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-08",99.59829,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-09",99.5765,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-10",99.60567,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-11",99.67809,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1962-12",99.77649,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-01",99.89336,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-02",100.0296,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-03",100.1858,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-04",100.3426,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-05",100.4722,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-06",100.5601,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-07",100.6203,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-08",100.6583,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-09",100.6826,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-10",100.6924,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-11",100.69,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1963-12",100.6873,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-01",100.6913,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-02",100.6883,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-03",100.6781,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-04",100.6626,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-05",100.6457,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-06",100.6295,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-07",100.6052,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-08",100.5675,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-09",100.5219,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-10",100.4685,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-11",100.4231,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1964-12",100.3929,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-01",100.3723,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-02",100.3448,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-03",100.2938,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-04",100.2182,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-05",100.1382,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-06",100.0787,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-07",100.0642,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-08",100.1068,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-09",100.2065,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-10",100.3534,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-11",100.5274,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1965-12",100.7072,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.8544,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.9397,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-03",100.9397,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-04",100.8398,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-05",100.6441,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-06",100.3822,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-07",100.078,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-08",99.75919,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-09",99.45604,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-10",99.18243,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-11",98.95729,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1966-12",98.78478,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-01",98.68441,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-02",98.65154,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-03",98.69045,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-04",98.80019,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-05",98.97081,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-06",99.18028,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-07",99.41068,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-08",99.64465,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-09",99.86221,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-10",100.0439,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-11",100.1779,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1967-12",100.2636,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-01",100.3101,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-02",100.3421,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-03",100.3808,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-04",100.4442,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.5368,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.6646,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.833,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-08",101.0316,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-09",101.2387,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-10",101.4275,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.5691,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.6507,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-01",101.6776,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-02",101.6703,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-03",101.631,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-04",101.556,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-05",101.4344,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-06",101.2775,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-07",101.1037,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-08",100.9278,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-09",100.7462,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-10",100.558,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-11",100.3637,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1969-12",100.1645,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-01",99.95907,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-02",99.7522,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-03",99.54659,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-04",99.34931,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-05",99.17751,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-06",99.03864,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-07",98.92477,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-08",98.83619,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-09",98.78305,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-10",98.78167,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-11",98.85157,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1970-12",98.98483,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-01",99.14367,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-02",99.29437,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-03",99.41596,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-04",99.5063,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-05",99.56945,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-06",99.61562,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-07",99.65778,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-08",99.70653,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-09",99.79094,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-10",99.93918,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-11",100.1678,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1971-12",100.4735,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-01",100.8188,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-02",101.1715,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-03",101.513,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-04",101.8327,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-05",102.1256,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-06",102.3963,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-07",102.6658,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-08",102.9529,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-09",103.2491,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-10",103.5351,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-11",103.7836,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1972-12",103.9646,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-01",104.0551,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-02",104.0195,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-03",103.8983,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-04",103.7055,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-05",103.4632,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-06",103.1951,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-07",102.9167,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-08",102.6386,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-09",102.3521,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-10",102.0507,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-11",101.7174,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1973-12",101.3609,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-01",101.0001,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-02",100.632,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-03",100.2395,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-04",99.81381,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-05",99.35208,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-06",98.85057,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-07",98.31321,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-08",97.75101,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-09",97.18814,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-10",96.6759,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-11",96.269,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1974-12",96.01638,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-01",95.95007,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-02",96.05563,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-03",96.30313,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-04",96.65853,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-05",97.08495,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-06",97.55286,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-07",98.04177,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-08",98.53668,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-09",99.03187,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-10",99.51158,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-11",99.96432,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1975-12",100.378,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-01",100.7304,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-02",101.0014,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-03",101.1857,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-04",101.293,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-05",101.3299,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-06",101.3111,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-07",101.2492,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-08",101.1563,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-09",101.0559,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-10",100.9714,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-11",100.9172,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1976-12",100.8855,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-01",100.8599,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-02",100.8293,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-03",100.7869,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.7322,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-05",100.6806,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-06",100.6419,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-07",100.6299,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-08",100.6486,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-09",100.6943,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-10",100.7564,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-11",100.8237,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1977-12",100.8952,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-01",100.975,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-02",101.0772,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-03",101.2246,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-04",101.4077,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-05",101.607,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-06",101.8069,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-07",101.9928,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-08",102.1468,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-09",102.2566,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-10",102.3086,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-11",102.3161,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1978-12",102.3056,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-01",102.2991,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-02",102.2998,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-03",102.2885,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-04",102.2399,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-05",102.1466,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-06",102.0049,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-07",101.8246,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-08",101.6176,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-09",101.3887,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-10",101.1355,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-11",100.8577,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1979-12",100.5595,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-01",100.2437,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-02",99.9012,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-03",99.55251,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-04",99.25958,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-05",99.08316,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-06",99.05399,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-07",99.14597,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-08",99.30447,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-09",99.47169,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-10",99.60087,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-11",99.67525,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1980-12",99.70644,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-01",99.71827,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-02",99.72258,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-03",99.7207,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-04",99.69123,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-05",99.6136,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.50022,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.37657,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-08",99.25186,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-09",99.12475,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.99943,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.88016,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.76954,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.65722,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.47179,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.26038,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.04279,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-05",97.83795,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-06",97.65844,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-07",97.52496,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-08",97.46271,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-09",97.49168,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-10",97.61352,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-11",97.81858,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1982-12",98.09779,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-01",98.4291,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-02",98.77982,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.1393,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-04",99.48736,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-05",99.81245,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-06",100.1017,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-07",100.3435,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-08",100.5388,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-09",100.6968,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-10",100.8282,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.9286,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.9921,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-01",101.0125,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.9829,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.9075,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.8004,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.6742,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.5364,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.4052,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.2896,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.193,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.1296,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.1087,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.125,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.1595,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.1727,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-03",100.1734,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-04",100.1587,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-05",100.1241,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-06",100.0715,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-07",100.0027,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-08",99.9296,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-09",99.86702,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-10",99.81934,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-11",99.78585,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1985-12",99.76643,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-01",99.75801,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-02",99.75332,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-03",99.74855,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.74336,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.73329,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.72315,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.71444,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.71677,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.73119,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.75814,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.81063,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.90149,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-01",100.0394,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-02",100.211,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-03",100.4064,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-04",100.6124,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-05",100.8078,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-06",100.9678,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-07",101.0677,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-08",101.0935,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-09",101.0468,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-10",100.9459,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-11",100.8313,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1987-12",100.745,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-01",100.6422,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-02",100.5855,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-03",100.5723,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-04",100.6008,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-05",100.6625,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.7412,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.8181,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.8896,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.9467,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.9923,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","1988-11",101.0263,
