,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,200tdSDev,50tdMA-TP,50tdBOLU,200td_lower,200td_upper,50tdBOLD,200tdSMA,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
PWR,PWR,0.02800450080698133,0.00032885817200001277,1.0307121572397455,2022-10-21,119.6839423744145,84,0.00032885817200001277,1.0307121572397455,219.7350858932011,230.110178276268,False,170.1141649068525,130.93888595018137,10.28934488962626,124.97837727864582,138.4733302846466,97.19414148905801,138.35152104756307,111.48342427264505,117.77283126831054,21086000.0,8673406.826863714,0.41133485852526386,0.18784654864745243,2.189738706869994,21086000.0,8673406.826863714,0.41133485852526386,0.09392327432372621,4.379477413739988,145.2899932861328,2022-07-28,SPY,140.0399932861328,140.0399932861328,101.95999908447266,SP500,Industrials,VIS,0.7835415649866574,1.102171,0.9900539705716227,1.512,2564239.7837805026,-25760.216219497186,79.378,0.28,0.0019,-0.081,-0.057,1155425024,0.08113,1656547200,error,19.93247,463720384,0.14945,1953259000,0.97100997,,Engineering & Construction,1656547200,0.07,955324800,3:2,19936747520,2538479.5675610052,541867008,0.04433,0.057800002,1.48,3.882188,1.3998405,0.03376,1.42,0.03658,0.102010004,0.467,100.524,32.52000427246094,1.6552886571188201,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.009946029428377292,143708992,"Quanta Services, Inc.",4.56,0.593469387755102,1.1924799995087532e-09,,238258000,1.658,4081605888,14242156544,0.26,0.0017895245,error,42.16717,0.8733883744461748,1.5123896761455333,1.5837992216235501
EVRG,EVRG,0.026553424373577536,0.0007490518650188349,1.0713151167459154,2022-09-02,63.27935540714855,35,0.0007490518650188349,1.0713151167459154,40.28634396791281,32.40002065380827,False,75.4290572546957,63.96818480614334,2.7424654226584746,65.7242667134603,71.30968468129142,60.24527533907026,71.21513702970417,60.13884874562917,65.73020618438721,18687200.0,4000432.02625046,0.21407337783351493,0.10956965886953135,1.9537651211310243,18687200.0,4000432.02625046,0.21407337783351493,0.054784829434765675,3.9075302422620486,67.61000061035156,2022-07-28,SPY,73.12999725341797,73.12999725341797,66.52999877929688,SP500,Utilities,VPU,0.12105958811289685,0.485738,0.8333343425107932,0.508,825584.3331254428,-165115.6668745572,125.192,2.29,0.0356,-0.369,-0.361,2208900096,0.42488998,1652918400,error,17.182539,-634837504,0.50044996,2656700000,0.85707,,Utilities—Regulated Electric,1652918400,0.573,548640000,2:1,14904595456,660468.6662508857,1645400064,0.24023001,0.6293,3.61,1.6135443,2.866985,0.15592,0.066,0.0275,0.09127,-0.241,22.64,11.35000228881836,-0.8775321098296495,1.0290792231597972,2.0581584463195943,-0.9313322031385586,-0.16666565748920684,229478000,"Evergy, Inc.",1.55,-0.2633952337843794,0.0070596278910038035,,22200000,0.097,11564600320,5198700032,2.215,0.034442544,error,18.451704,0.5915850190545673,0.5958636829496595,0.4792193515946752
CSGS,CSGS,0.025951476888157236,0.00030505190159590967,1.0284578993168492,2022-10-21,59.925938961001805,84,0.00030505190159590967,1.0284578993168492,46.41692841002226,70.80456257644042,False,74.50329500837607,60.08613908736147,4.224021599642272,59.92560012817384,64.18687821969144,50.041806787745486,66.93789318631457,55.664322036656245,58.48984998703003,2648100.0,857568.0753447108,0.32384278363532754,0.1461943703449234,2.2151522173615144,2648100.0,857568.0753447108,0.32384278363532754,0.0730971851724617,4.430304434723029,65.4000015258789,2022-07-28,SLY,65.94999694824219,65.94999694824219,49.279998779296875,SP600,error,error,0.8863368182435467,error,0.6346150084119097,error,118355.69906882115,-68144.30093117883,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,50211.39813764232,error,error,error,error,error,error,error,error,error,error,error,error,11.060001373291016,1.3580479237667682,error,error,error,-0.3653849915880903,error,error,error,0.3094568577330766,0.0015627860476788954,error,error,error,error,error,error,error,error,error,0.6713556916858808,0.7097389499548404,1.0826385462456436
MSI,MSI,0.025416465321274166,0.00029884033078575456,1.027870517330366,2022-10-21,214.735835900915,84,0.00029884033078575456,1.027870517330366,907.176974866464,1117.138453232443,False,273.0972256743811,216.0230772107969,17.909369026450165,214.1044780476888,228.36550185660005,195.4607740473194,267.09825015312003,199.84345423877753,231.27951210021973,12118400.0,4019870.5176086123,0.3317162758787144,0.1620226245237048,2.0473454053337004,12118400.0,4019870.5176086123,0.3317162758787144,0.0810113122618524,4.094690810667401,236.32000732421875,2022-07-28,SPY,273.6499938964844,273.6499938964844,225.00999450683594,SP500,Technology,VGT,0.6842221842512286,0.90464,0.8569310465586952,1.101,812627.7114516107,-135672.28854838928,,3.16,0.013200001,0.092,0.094,2238000128,0.26996002,1655164800,error,21.611412,1370749952,0.48806,4048000000,0.88892996,,Communication Equipment,1655164800,0.79,1294099200,10000:40425,39915388928,676955.4229032213,1619000064,0.21701,0.41099998,2,,4.814884,0.15296,0.779,0.10188,,0.067,49.09,42.100006103515625,-1.5047494333227258,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.14306895344130474,167296992,"Motorola Solutions, Inc.",1.64,0.22775510204081634,0.019606442126887794,,878000000,5.248,6114999808,8289999872,3,0.012694651,error,32.68356,0.7184083329146417,3.8387650082536786,4.727227566897403
MCD,MCD,0.024754062070399166,0.00029114528357276903,1.0271433141714164,2022-10-21,248.904719919289,84,0.00029114528357276903,1.0271433141714164,389.85564480483094,489.81233386558364,False,290.9071630994385,249.621331956961,9.30666927681969,246.85006286621095,261.46923041790075,229.2751571586409,266.5018342659197,232.23089531452115,247.88849571228027,48810200.0,10564020.330705045,0.21643058890774972,0.09597317356224434,2.2551154752362286,48810200.0,10564020.330705045,0.21643058890774972,0.04798658678112217,4.510230950472457,263.4599914550781,2022-07-28,SPY,271.1499938964844,271.1499938964844,247.0500030517578,SP500,Consumer Cyclical,VCR,0.7904176933623168,0.554704,0.9161477732601669,,2610196.6207955414,-238903.3792044582,,5.52,0.021,-0.458,-0.465,10835300352,0.45923,1654214400,error,24.82281,,0.55287,12580200000,0.69601995,,Restaurants,1654214400,1.38,920851200,2:1,194774499328,2371293.2415910834,,0.37827,0.66870004,3.72,,8.2551155,0.25773,,,,-0.029,31.76,31.830001831054688,0.03235888976616135,1.311692779195469,2.623385558390938,-6.761631625124304,-0.083852226739833,739547008,McDonald's Corporation,2.26,0.5804081632653061,2.72412016469016e-09,,2357499904,3.188,47593799680,23594399744,5.43,0.02061034,error,32.43473,0.8541622194797693,1.4797527421589711,1.85915262184733
PDFS,PDFS,0.023338354366188568,0.00027468271202879535,1.0255892643118625,2022-10-21,23.598511035620295,84,0.00027468271202879535,1.0255892643118625,23.382274420478254,16.90415213080202,False,34.28015680785719,21.63585804923072,3.514621573288261,22.563600006103517,26.10953571824392,19.06410686334169,33.12259315649473,19.017664293963115,26.09335000991821,3270000.0,1729958.4066988933,0.5290392681036371,0.25368251256870794,2.0854384590674178,3270000.0,1729958.4066988933,0.5290392681036371,0.12684125628435397,4.1708769181348355,26.799999237060547,2022-07-28,SLY,33.779998779296875,33.779998779296875,23.5,SP600,error,error,0.8686406473203393,error,0.7567562691218204,error,115026.9529065167,-36973.04709348331,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,78053.9058130334,error,error,error,error,error,error,error,error,error,error,error,error,7.6399993896484375,-1.3952880496110407,error,error,error,-0.24324373087817966,error,error,error,0.01798121498456244,0.853977220415839,error,error,error,error,error,error,error,error,error,1.1728780611947915,0.8724729509747123,0.6307519631353574
SNPS,SNPS,0.018687060503313334,0.0005291285838349147,1.0498706386663716,2022-09-02,311.8532575222066,35,0.0005291285838349147,1.0498706386663716,1024.835700530008,703.8343031886761,False,412.9867830267077,330.66128010689135,24.77274293028777,312.4160673014323,345.51971356203,268.9992141516315,368.09018587278257,279.3124210408346,318.54470001220704,16396000.0,6290441.290959447,0.3836570682458799,0.20085959739637163,1.9100758600485495,16396000.0,6290441.290959447,0.3836570682458799,0.10042979869818582,3.820151720097099,362.6400146484375,2022-07-28,SPY,377.6000061035156,377.6000061035156,300.9100036621094,SP500,Technology,VGT,0.7530431451730353,1.172839,0.9268546286043253,1.248,760947.6500841511,-60052.3499158489,12.124,,,0.524,0.511,1309953024,0.27526,,error,38.082905,1466813312,0.8116,3390877000,0.92226,,Software—Infrastructure,,,1064361600,2:1,56216473600,700895.3001683021,1698027008,0.24131,0,2.01,10.101981,11.812584,0.21192,1.088,0.08180001,0.18812001,0.249,31.111,77.08999633789062,0.41263496675685896,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.07314537139567466,152970000,"Synopsys, Inc.",1.81,0.3420408163265306,0.00045682101880214706,,1720520960,11.247,680262016,4759032832,0,0,error,56.45161,0.9822865790538144,2.8260414160956233,1.9408622180622028
LKQ,LKQ,0.01829902900465711,0.00037014229493492756,1.0346330165338566,2022-09-16,47.57434589938718,49,0.00037014229493492756,1.0346330165338566,87.08581157744419,92.53279194269078,False,65.06429178805202,47.00714852472558,4.362231100244708,50.42366655985515,53.82244606989071,43.19029871335947,60.63922311433829,47.02488704981959,51.91476091384888,29471900.0,9479818.548515813,0.3216561724393681,0.15323658933362935,2.099082039336263,29471900.0,9479818.548515813,0.3216561724393681,0.07661829466681468,4.198164078672526,54.150001525878906,2022-07-28,SPY,60.43000030517578,60.43000030517578,52.9900016784668,SP500,Consumer Cyclical,VCR,0.46298148400087413,1.404853,0.9259259913356916,1.743,1542963.0719617966,-123436.92803820349,65.411,1,0.0182,0.475,0.379,1705592960,0.12949,1652832000,error,12.933963,896449984,0.40519002,5321981000,0.97213995,,Auto Parts,1652832000,0.25,1348012800,2:1,15510561792,1419526.1439235932,1171047040,0.10868,0.17860001,0.41,2.7135084,1.1775846,0.092080005,0.574,0.07282,0.20931,-0.027,45.784,8.080001831054688,-1.4108904861094063,1.311692779195469,2.623385558390938,-6.761631625124304,-0.07407400866430838,282832992,LKQ Corporation,2.67,0.2531645780675131,0.009508838727473722,,265000000,0.958,3681999872,13171504128,0.75,0.013850415,error,14.5079365,0.7778799625529278,1.6082328554658467,1.7088234410938714
K,K,0.015256269929568297,0.0004326953946454104,1.0406019735547671,2022-09-02,68.27280793524528,35,0.0004326953946454104,1.0406019735547671,20.374073812285577,16.22810969819359,False,79.71044432634713,69.79507798624643,4.019425357458682,70.35319981892903,73.9989764878542,57.65603083873254,73.73373226856727,66.70742315000386,65.6948815536499,47060500.0,10820754.993427321,0.2299328522524691,0.11509554124038192,1.9977563837355314,47060500.0,10820754.993427321,0.2299328522524691,0.05754777062019096,3.995512767471063,73.26000213623047,2022-07-28,SPY,75.55999755859375,75.55999755859375,68.5999984741211,SP500,Consumer Defensive,VDC,0.34540716731991483,0.432524,0.9096378343597757,0.653,1679737.2249287618,-166862.77507123817,186.496,2.32,0.031400003,0.15,0.147,2545999872,0.17843,1653955200,error,17.271027,1080499968,0.32189,4597000000,0.8728,,Packaged Foods,1653955200,0.58,872467200,2:1,24975570944,1512874.4498575237,1792999936,0.14521,0.51669997,8.93,6.5811963,1.750338,0.10807,0.343,0.07062,0.38943002,0.025,41.871,7.989997863769531,0.007510992919652619,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.09036216564022428,337872992,Kellogg Company,4.47,0.4387256366160284,7.047695542313544e-06,,318000000,0.941,8009999872,14268999680,2.32,0.03166803,error,16.463253,0.9672638013528542,0.27810637753462,0.22151391243500987
BDC,BDC,0.015019578236027904,0.0001936278500789257,1.017971618231193,2022-10-14,51.84585270894853,77,0.0001936278500789257,1.017971618231193,113.25024381498764,92.6779526962948,False,77.62552620092086,54.850735622884,4.739379785775493,56.11113344828287,63.452427572439476,48.533150237561564,67.49066938066353,48.769839324126266,58.01190980911255,5744000.0,1666599.751767696,0.29014619633838723,0.14331814035677579,2.024490379348337,5744000.0,1666599.751767696,0.29014619633838723,0.07165907017838789,4.048980758696674,64.29000091552734,2022-07-28,MDYG,68.87000274658203,68.87000274658203,55.15999984741211,SP400,Technology,VGT,0.8612756368064937,1.315789,0.9075165156954232,2.388,277155.54389338224,-28244.456106617745,136.81,0.2,0.0037,0.247,0.25,394039008,0.157,1655251200,error,8.978078,104741872,0.36146998,867970000,1.08904,,Communication Equipment,1655251200,0.05,1089936000,1:2,2356200192,248911.0877867645,255595008,0.123780005,0.1176,0.94,2.4878507,0.9388045,0.02833,1.603,0.06313,0.08643,0.2,55.978,16.55999755859375,-0.0018117511121594875,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.09248348430457677,44256200,Belden Inc,4.63,0.2816326530612245,0.0039032599612148656,,559582016,12.644,1296400000,2509787904,0.2,0.0037404152,error,31.317648,1.01534719396476,1.7615529973905382,1.4415609173511643
CBT,CBT,0.013943742122399681,0.00021982451482460696,1.020427475205654,2022-09-30,65.33854752456617,63,0.00021982451482460696,1.020427475205654,93.58757937829964,65.28293884479021,False,88.86974791719095,61.286403432645635,7.24980250522194,68.48493324279785,78.09516054016363,49.088131176537324,78.08734119742508,58.87470594543206,63.5877361869812,5899900.0,2288070.4857493993,0.3878151300444752,0.15435356491845864,2.512511649791495,5899900.0,2288070.4857493993,0.3878151300444752,0.07717678245922932,5.02502329958299,73.04000091552734,2022-07-28,MDYG,78.62000274658203,77.25,65.25,SP400,Basic Materials,VAW,0.5840071319948783,1.383993,0.8686131793349632,1.264,292635.7801179491,-44264.219882050915,125.422,1.48,0.0212,0.415,0.427,627000000,0.16156,1661385600,error,9.617606,-53000000,0.21360001,806000000,0.97353995,,Specialty Chemicals,1653523200,0.37,827712000,2:1,3945844224,248371.5602358982,132000000,0.12136,0.6316,0.78,4.2982726,1.0167081,0.03427,0.715,0.0896,0.16393,0.297,68.508,18.889999389648438,-0.10587612835477292,0.9894589662114289,1.9789179324228579,-3.492526422880589,-0.13138682066503685,56433700,Cabot Corporation,4.01,-0.19346938775510203,0.04742651745649727,,215000000,3.81,1336999936,3880999936,1.44,0.020202022,error,30.666666,0.8416601759509053,1.2813195263583868,0.8937970704613164
SO,SO,0.011488564864240595,0.00013599820447640631,1.0125895738600552,2022-10-21,69.6949313305212,84,0.00013599820447640631,1.0125895738600552,41.961943581430155,50.65793369884583,False,83.01963582131135,70.2093691373607,4.911614758228827,72.04073338826497,77.50937824262488,58.170132967520615,77.81659200043593,66.57208853390506,67.99336248397827,84882600.0,21686228.84052991,0.25548497384069185,0.12049858128055851,2.1202322145672623,84882600.0,21686228.84052991,0.25548497384069185,0.06024929064027926,4.240464429134525,75.83999633789062,2022-07-28,SPY,77.23999786376953,77.23999786376953,66.93000030517578,SP500,Utilities,VPU,0.21112111356315827,0.487441,0.9416044573519298,0.851,5499911.635392622,-341088.36460737826,170.429,2.72,0.0354,1.943,1.976,8899000320,0.34412998,1660262400,error,20.2876,-802124992,0.40473,10061000000,0.62962,,Utilities—Regulated Electric,1652400000,0.68,986256000,10000:6109,81734066176,5158823.270785244,6844000256,0.18872,0.9399,3.48,2.8448277,3.160759,0.11694,0.457,0.02377,0.08722,0.386,24.326,11.449996948242188,0.5336239833579206,1.0290792231597972,2.0581584463195943,-0.9313322031385586,-0.05839554264807024,1062520000,Southern Company (The),3.09,-0.13982030143213767,0.15253792822766898,,1724000000,1.622,56675999744,25859000320,2.66,0.035073843,error,27.169611,0.9534808847906615,0.5532956963035274,0.6679580187893085
EZPW,EZPW,0.01006809131358025,0.00023854620292840245,1.0221861657780311,2022-09-09,6.8467529465743535,42,0.00023854620292840245,1.0221861657780311,1.6118895108609144,1.1222175995215988,False,9.779794741791791,6.49607231909221,0.6989217568279571,7.497533321380615,7.932790220852937,5.654356479477631,8.45004350678946,7.062276421908294,7.052199993133545,5716800.0,1182735.3987620776,0.20688766421111068,0.10091470300147837,2.0501240954757587,5716800.0,1182735.3987620776,0.20688766421111068,0.050457351500739184,4.100248190951517,7.869999885559082,2022-07-28,SLY,8.800000190734863,8.800000190734863,7.679999828338623,SP600,error,error,0.07745500556217844,error,0.9487179800682,error,282338.4708682963,-15261.529131703692,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,267076.94173659256,error,error,error,error,error,error,error,error,error,error,error,error,1.0899996757507324,-1.5321110549697166,error,error,error,-0.05128201993180004,error,error,error,-0.060781440740898716,0.535693037057096,error,error,error,error,error,error,error,error,error,0.6763194612074174,0.20481442621347717,0.1425943603354801
J,J,0.009733840819717694,0.00011532536593206189,1.010665800327135,2022-10-21,121.1245661603448,84,0.00011532536593206189,1.010665800327135,292.612995775567,302.77330017541163,False,154.44229638473706,121.85860436544887,7.674018461083187,129.45846689860025,141.29418552964475,118.85837955122231,149.55445339555507,117.62274826755574,134.20641647338869,7949400.0,3199243.300707059,0.40245091462337523,0.17474325431071874,2.303098429812686,7949400.0,3199243.300707059,0.40245091462337523,0.08737162715535937,4.606196859625372,135.75,2022-07-28,SPY,150.32000732421875,150.32000732421875,145.97000122070312,SP500,Industrials,VIS,0.1632021440046858,0.828863,0.8288033900975649,1.246,378265.86724052863,-78134.13275947142,60.411,0.92,0.0067000003,7.5,7.041,1409016064,0.098000005,1658966400,error,17.0559,1557720064,0.23655,3133166000,0.87517,,Engineering & Construction,1658966400,0.23,1174003200,2:1,17660487680,300131.7344810572,822300032,0.07786,0.2997,1.55,2.912045,1.2283328,0.030030001,1.205,0.04551,0.07563,0.081,110.763,22.8800048828125,-1.7202800467367005,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.17119660990243518,128627000,Jacobs Engineering Group Inc.,3.96,-0.2172315411805112,0.02607251133803824,,1235421952,9.605,4102806016,14377608192,0.86,0.006335175,error,47.839725,0.6095511931056907,2.1555285140004936,2.2303742186034006
TWNK,TWNK,0.009599741277509038,0,1,2022-07-29,21.599048593829732,0,0,1,5.160130593546338,5.164198987089964,False,25.54795626910433,20.810749941673716,1.5168952930001631,20.86350668589274,22.202432496841713,17.44800943612492,23.51559060812557,19.52458087494377,20.481800022125245,16022200.0,5803512.125285201,0.36221693183740067,0.09304900720144955,3.892754396113083,16022200.0,5803512.125285201,0.36221693183740067,0.04652450360072478,7.785508792226166,22.860000610351562,2022-07-28,SLY,24.270000457763672,24.270000457763672,17.229999542236328,SP600,Consumer Defensive,VDC,0.9083529734002241,0.584078,0.9234976778314198,2.317,1209227.859352461,-100172.14064753901,63.103,,,0.283,0.293,258118000,0.21356001,,error,19.472727,83171504,0.35584,409983000,1.07301,,Packaged Foods,,,,,2962107648,1109055.7187049221,201702000,0.17427,0,2,1.6819788,2.4507248,0.105179995,2.006,0.03788,0.074250005,0.251,9.053,3.9300003051757812,0.7150130165614147,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.07650232216858027,138287008,"Hostess Brands, Inc.",4.37,0.20229428782723627,0.038762583527117166,,238431008,1.724,1111177984,1208665984,0,0,error,23.282608,0.537418296291699,0.22572749150364002,0.22590546147017554
FLO,FLO,0.006790794829316006,8.789790485841387e-05,1.0081190339062258,2022-10-14,26.059373246597836,77,8.789790485841387e-05,1.0081190339062258,4.152891478314029,3.5481483988957585,False,30.674355461871325,26.133293807753233,1.1597244763336694,26.34846664428711,28.172443813760957,24.1311449480132,28.77004285334788,24.524489474813265,26.45059390068054,19501000.0,4071466.323450856,0.20878243800065924,0.11460985060082703,1.8216796977410306,19501000.0,4071466.323450856,0.20878243800065924,0.05730492530041351,3.643359395482061,28.15999984741211,2022-07-28,MDYG,29.729999542236328,29.729999542236328,25.479999542236328,SP400,Consumer Defensive,VDC,0.6203204823481641,0.240527,0.7804873510174081,1.522,815765.3792833949,-229434.6207166051,82.716,0.88,0.0323,0.183,0.194,486264992,0.10892,1654646400,error,20.571428,197519376,0.49462003,2155520000,0.76655,,Packaged Foods,1654646400,0.22,1371686400,3:2,5801469440,586330.7585667898,370768992,0.08048,0.8155,19.35,3.975011,1.2994578,0.0493,0.998,0.068,0.15325,0.103,21.072,4.190000534057617,-0.1097849703678178,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.21951264898259196,212042000,"Flowers Foods, Inc.",5.15,0.3585769938811839,0.00024762355164892303,,205147008,0.967,1207171968,4464530944,0.84,0.030859662,error,26.563108,0.7993632599397362,0.147474840227873,0.12599958871171058
BCOR,BCOR,0.005381864602560803,0,1,2022-07-29,16.42457690592483,0,0,1,29.73971071645276,27.19138243575365,False,25.573916397611622,15.575841749841114,1.3503886879264253,17.831999956766765,19.787895805083746,15.208822581613273,20.610377333318976,15.876104108449784,17.909599957466124,4714600.0,1085822.2175752316,0.2303105709021405,0.11725730542562925,1.9641468825003452,4714600.0,1085822.2175752316,0.2303105709021405,0.05862865271281462,3.9282937650006904,19.809999465942383,2022-07-28,SLY,21.399999618530273,21.399999618530273,18.829999923706055,SP600,error,error,0.8550179486241828,error,0.5909088938691821,error,110322.6904853763,-76377.30951462372,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,33945.38097075258,error,error,error,error,error,error,error,error,error,error,error,error,3.969999313354492,-0.554156459306926,error,error,error,-0.40909110613081795,error,error,error,0.619028226371532,2.2859881326805217e-10,error,error,error,error,error,error,error,error,error,0.6618058188198168,1.5012474264616549,1.3726089434026205
WM,WM,0.004859244942312675,5.7709723697785265e-05,1.0053232598528479,2022-10-21,150.17082471764064,84,5.7709723697785265e-05,1.0053232598528479,157.37317252113928,135.05646477785783,False,179.83388595472528,152.7203359482986,6.483121923849007,152.97556193033856,162.56948029617004,142.3742914306223,168.30677912601834,143.38164356450707,155.34053527832032,27374900.0,4642298.414836796,0.16958229673302172,0.09320776199458525,1.81940101450857,27374900.0,4642298.414836796,0.16958229673302172,0.046603880997292624,3.63880202901714,164.57000732421875,2022-07-28,SPY,170.17999267578125,170.17999267578125,149.9499969482422,SP500,Industrials,VIS,0.8021391050743817,0.780332,0.9182882842766176,1.071,1435927.3901233468,-127772.60987665316,198.512,2.6,0.015800001,0.699,0.672,5185999872,0.2725,1654128000,error,26.541935,1842125056,0.37439,6820000000,0.83391,,Waste Management,1654128000,0.65,,,68018569216,1308154.7802466936,4480000000,0.16652,0.4795,2.52,9.458558,3.5740933,0.11266,0.956,0.06695,0.29506,0.123,45.665,26.100006103515625,0.13026968880262382,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.08171171572338247,413336000,"Waste Management, Inc.",2.01,-0.04816326530612245,0.6216405436333163,,894000000,2.163,14277000192,19030999040,2.45,0.014887282,error,32.20352,0.8165350882384668,0.956268855303014,0.8206626892334251
FIX,FIX,-0.004906642072949749,-5.855446612823556e-05,0.9946273161637644,2022-10-21,82.8189875363087,84,-5.855446612823556e-05,0.9946273161637644,186.40989167180425,144.2366906734602,False,118.41688595553154,81.94939852544456,6.002987640610489,86.24013326009113,95.28377993277019,77.52679155685274,101.53874211929471,77.19648658741207,89.53276683807373,2599400.0,979243.7439721532,0.3767191444072298,0.19668982163252624,1.9152955718829756,2599400.0,979243.7439721532,0.3767191444072298,0.09834491081626312,3.8305911437659512,98.41999816894531,2022-07-28,SLY,103.73999786376953,103.73999786376953,88.52999877929688,SP600,error,error,0.7370188042434573,error,0.8461532234726525,error,256807.50332395005,-46692.49667604995,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,210115.0066479001,error,error,error,error,error,error,error,error,error,error,error,error,24.860000610351562,-0.03016894535745523,error,error,error,-0.15384677652734746,error,error,error,0.1257656291045065,0.1976648099508741,error,error,error,error,error,error,error,error,error,0.6609849531255293,1.8940245391167116,1.4655221840775399
CACI,CACI,-0.007047868996402159,-0.0002020602270941252,0.9815803351527089,2022-09-02,265.40896755856306,35,-0.0002020602270941252,0.9815803351527089,1434.1787320613307,1868.110889438509,False,329.47343023001,265.61521584406546,14.92100497627786,278.5378009033203,297.47128961427063,247.41579034041303,307.09981024552445,259.60431219237,277.25780029296874,2644600.0,522544.8701922924,0.19758937842860635,0.0825073994899958,2.394807976617473,2644600.0,522544.8701922924,0.19758937842860635,0.0412536997449979,4.789615953234946,300.0199890136719,2022-07-28,MDYG,313.5199890136719,313.5199890136719,270.5400085449219,SP400,Technology,VGT,0.7621743829627858,0.919114,0.7608430437442534,1.287,138093.012439582,-43406.98756041802,73.872,,,-0.155,-0.207,619780992,0.10119,,error,14.395492,498206496,0.34465,2113428000,0.90349996,,Information Technology Services,,,1007683200,2:1,6578968576,94686.02487916398,684712000,0.07977,0,6.56,2.2220817,1.0741776,0.06707,1.059,0.04867,0.14992,0.021,260.311,47.69000244140625,0.052002104042603026,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.23915695625574665,23412700,"CACI International, Inc.",3.15,0.4253061224489796,1.3120189498536591e-05,,125074000,5.342,2187264000,6124656128,0,0,error,16.500294,0.7409029718974398,4.780277263445854,6.226621418059513
SUPN,SUPN,-0.008493558659396412,0,1,2022-07-29,27.226348434157938,0,0,1,25.281067135266905,18.49903591934624,False,36.9222703774872,26.567209237291905,1.7776626597569058,28.51506669362386,31.038480389536225,26.439274776235088,33.54992541526271,25.991652997711498,29.9946000957489,6062000.0,2164939.5962966373,0.3571328928235957,0.12500919055032045,2.856853094171805,6062000.0,2164939.5962966373,0.3571328928235957,0.06250459527516022,5.71370618834361,31.459999084472656,2022-07-28,SLY,34.5,34.5,34.290000915527344,SP600,error,error,0.8850421951138467,error,0.6499985694894349,error,153724.66168425136,-82775.33831574864,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,70949.32336850272,error,error,error,error,error,error,error,error,error,error,error,error,5.880001068115234,-1.5153064699978656,error,error,error,-0.3500014305105651,error,error,error,0.6331701459542309,8.978636563411033e-11,error,error,error,error,error,error,error,error,error,0.6338246300859367,0.8035940200565544,0.5880176877842502
