,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,50tdMA-TP,50tdBOLU,200td_upper,200tdSMA,50tdBOLD,200td_lower,200tdSDev,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
KNX,KNX,-0.00791411374026658,-0.00028373104623635736,0.9742308801970577,2022-09-16,47.27606658681224,28,-0.00028373104623635736,0.9742308801970577,38.30128140734527,35.428954187233344,False,63.21935102752718,48.965785206876944,49.89333346048991,57.56183155742697,62.45990628314104,52.79977069854736,42.224835363552856,43.13963511395369,4.8300677922968385,29954600.0,5935259.70478391,0.19814184481795483,0.07456999977866682,2.6571254580402957,29954600.0,5935259.70478391,0.19814184481795483,0.03728499988933341,5.314250916080591,56.060001373291016,2022-08-18,MDYG,62.290000915527344,62.290000915527344,51.16999816894531,SP400,Industrials,VIS,0.9900040153475357,1.244001,0.6595756769040971,1.335,707065.1256411921,-364934.87435880787,32.578,0.48,0.0088,0.467,0.436,1768067968,0.24396,1661990400,error,11.648823,619111488,0.33187,1967951000,0.92653,,Trucking,1654732800,0.12,1135641600,3:2,8740175872,342130.2512823842,1450632960,0.15627,0.082100004,1.25,1.3198438,1.20597,0.122609995,1.12,0.07298,0.1396,0.491,43.946,13.0,-0.582307375394381,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.34042432309590287,160664992,Knight-Swift Transportation Hol,5.57,0.8264598484010427,2.5498557244407966e-17,,198020992,1.233,2160367104,7247424000,0.44,0.008091209,error,10.149254,0.8577493278405967,0.6832194161449552,0.6319827563206761
K,K,-0.012048169094787559,-0.0017301211215572376,0.8527328281744844,2022-08-26,71.73911244008684,7,-0.0017301211215572376,0.8527328281744844,20.359839365755985,18.826669380015957,False,80.87550794403847,69.56230475763509,72.09993347167969,76.99466376063882,75.63978850019265,66.77034196853637,67.20520318272057,57.90089543688009,4.434723265828141,42773600.0,11390216.705582196,0.266290812687784,0.11716677965457331,2.272750121432479,42773600.0,11390216.705582196,0.266290812687784,0.058583389827286655,4.545500242864958,75.91000366210938,2022-08-18,SPY,75.55999755859375,75.55999755859375,68.5999984741211,SP500,Consumer Defensive,VDC,0.8264672673863473,0.433916,0.92592871675081,0.704,1383244.9099540352,-110655.09004596488,169.022,2.36,0.0312,-0.144,-0.142,2449999872,0.16806,1661904000,error,17.91355,1051625024,0.30958,4597000000,0.86772,,Packaged Foods,1653955200,0.58,872467200,2:1,26076463104,1272589.8199080704,1819000064,0.13562,0.5346,7.97,6.388102,1.7887545,0.10207,0.374,0.06652,0.35292998,0.087,42.778,8.389999389648438,0.9547101284539153,0.6194507335362043,1.2389014670724086,-2.0131889700213565,-0.07407128324918996,340112992,Kellogg Company,5.38,0.7513271349100388,1.4045947400255659e-14,,380000000,1.117,7704000000,14577999872,2.32,0.030562505,error,17.625288,0.8644896253329485,0.268210227684637,0.24801302162778482
APH,APH,-0.015694912949321238,-0.00018830824597904083,0.9828232418638043,2022-11-11,68.6575895123506,84,-0.00018830824597904083,0.9828232418638043,62.68189553628778,47.82761593657215,False,89.1942210377442,71.17794444561281,69.84598119099934,81.77983887125588,87.4674248593004,74.99221599578857,57.9121235107428,62.517007132276746,6.237604431755911,37576600.0,7673501.85758771,0.20420958409190054,0.10118387784086855,2.0182027853593443,37576600.0,7673501.85758771,0.20420958409190054,0.05059193892043427,4.0364055707186886,80.13999938964844,2022-08-18,SPY,88.44999694824219,88.44999694824219,74.63999938964844,SP500,Technology,VGT,0.9739333651064428,1.257015,0.6133321126302084,2.445,885590.2374267578,-558309.7625732422,74.326,0.8,0.0101,0.279,0.278,2808999936,0.23538,1663545600,error,26.54,1924737536,0.31522,3401800000,0.97461,,Electronic Components,1655424000,0.2,1614902400,2:1,47360208896,327280.4748535156,1724700032,0.202,0.2633,2.43,7.332167,3.9685442,0.14997,1.514,0.10199001,0.28972,0.182,19.97,18.650001525878906,-0.5962463381977368,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.3866678873697917,594828032,Amphenol Corporation,2.35,0.6527779956353943,2.3252417591448497e-11,,1334400000,2.243,4862300160,11933899776,0.745,0.009373427,error,28.134277,0.7362772347250162,0.7821549290451368,0.5968008023562572
VPU,VPU,-0.019987074610235085,-0.00028838009948128907,0.9738141590028966,2022-10-28,157.19112845452403,70,-0.00028838009948128907,0.9738141590028966,188.67016680167362,395.4530598965308,False,175.9805045705179,154.6943790406305,154.81900004069013,169.13353033420515,166.8199604375419,153.82904991149903,140.5044697471751,140.83813938545615,6.495455263021444,5155100.0,1943265.0623019207,0.3769597218874359,0.14774201674103038,2.5514726968171133,5155100.0,1943265.0623019207,0.3769597218874359,0.07387100837051519,5.102945393634227,168.99000549316406,2022-08-18,,167.47999572753906,167.47999572753906,151.55999755859375,,error,error,0.9295491742217422,,0.5490298741903152,error,90644.83222882105,-74455.16777117897,error,,,error,,error,error,,error,,error,error,error,error,,error,,,,,,16189.66445764208,error,error,,,,,,error,error,error,error,error,24.410003662109375,0.8377724046622751,error,error,error,-0.4509701258096848,error,Vanguard Utilities ETF,error,0.6124949469375316,3.521988357134748e-10,7776196096,error,error,error,error,4.349,0.02573525,error,error,1.0545628964337073,1.116457545823949,2.3400973255340096
EVRG,EVRG,-0.02145208502927822,-0.00025812769796573765,0.9765290170790392,2022-11-11,65.10395361194152,84,-0.00025812769796573765,0.9765290170790392,51.82500065159968,62.346010950616844,False,75.4874331200855,63.984055547268866,65.83966659545898,71.70103001945914,71.837291788309,66.20219924926758,59.97830317145882,60.56710671022616,2.8175462695207085,19849800.0,8609587.486316586,0.4337367372122936,0.17053511877312535,2.5433866075956093,19849800.0,8609587.486316586,0.4337367372122936,0.08526755938656268,5.086773215191219,70.94000244140625,2022-08-18,SPY,73.12999725341797,73.12999725341797,69.19999694824219,SP500,Utilities,VPU,0.8239683425988691,0.489629,0.852465167471296,0.498,514036.4959851915,-88963.50401480851,128.042,2.29,0.0323,0.039,0.05,2258400000,0.41752997,1660780800,error,18.796297,-696587520,0.48959,2656700000,0.84603995,,Utilities—Regulated Electric,1652918400,0.573,548640000,2:1,16307538944,425072.991970383,1716000000,0.23701,0.6327,3.95,1.7520716,3.01489,0.15156001,0.106,0.02802,0.09101,0.17,23.543,10.35000228881836,-0.2550708741109638,0.6788861136103806,1.3577722272207613,-0.35108020065745815,-0.147534832528704,229522000,"Evergy, Inc.",2.55,0.5514707722827172,1.6358149229296932e-08,,22400000,0.098,11921699840,5408999936,2.252,0.03176753,error,19.957867,0.6395018204142028,0.7305469251203531,0.8788554948544339
XEL,XEL,-0.021665135449847824,-0.001563296082056742,0.8659433606170126,2022-09-02,71.81025975520537,14,-0.001563296082056742,0.8659433606170126,29.36995483090229,22.493970134572173,False,81.28698982108331,69.91498646055507,70.75263056437174,77.44611137797486,77.12820492611232,69.22014255523682,64.05914975076863,61.312080184361314,3.9540311854377514,45341700.0,10155148.372642143,0.22396929035837082,0.10476825358219025,2.1377591274122736,45341700.0,10155148.372642143,0.22396929035837082,0.05238412679109512,4.275518254824547,76.98999786376953,2022-08-18,SPY,76.62999725341797,76.62999725341797,72.94000244140625,SP500,Utilities,VPU,0.9162798314813977,0.357173,0.23943434951268522,0.995,446712.6658858168,-1418987.334114183,158.537,1.95,0.026600001,0.04,0.055,4624999936,0.33043,1655164800,error,24.271294,-983249984,0.38786998,5205000000,0.77963996,,Utilities—Regulated Electric,error,,896745600,2:1,41445728256,-972274.6682283662,3688000000,0.15689,0.6279,3.24,2.73079,2.9610438,0.1166,0.474,0.023640001,0.10609999,0.116,25.825,11.6199951171875,0.41049902301688185,0.6788861136103806,1.3577722272207613,-0.35108020065745815,-0.7605656504873147,538675968,Xcel Energy Inc.,1.93,0.5514707722827172,1.6358149229296932e-08,,430000000,0.786,25319999488,13996999680,1.802,0.023405638,error,26.31327,0.799849307339238,0.38147753793773514,0.29216743419546887
UFPI,UFPI,-0.021752544034121687,-0.00028557763691694493,0.9740653386158546,2022-11-04,79.18903361771734,77,-0.00028557763691694493,0.9740653386158546,156.80953852940073,140.30891197926684,False,106.9826061393753,71.84906250777958,77.77673360188801,96.6127339643101,95.12607692993508,81.3773885345459,58.94073323946593,67.62870013915672,6.874344197694588,7290600.0,2146368.711381832,0.2944022043976946,0.13320445336527184,2.2101528662137744,7290600.0,2146368.711381832,0.2944022043976946,0.06660222668263592,4.420305732427549,89.97000122070312,2022-08-18,SLY,94.80000305175781,94.80000305175781,89.97000122070312,SP600,Basic Materials,VAW,0.930192013216256,1.404427,0.9750009536767418,2.884,174525.17070813678,-4474.82929186323,14.139,1,0.0108,0.162,0.172,1001102016,0.10537,1661904000,error,12.592645,458343840,0.17692,1406967000,0.86,,Lumber & Wood Production,error,,1510704000,3:1,5509870592,170050.34141627356,718606976,0.094280005,0.077199996,0.56,2.977094,0.579939,0.0686,1.481,0.16371,0.32988998,0.074,156.775,29.87999725341797,-0.3232933249685747,0.6168857601162819,1.2337715202325639,-3.919986777513591,-0.024999046323258268,61887800,"UFP Industries, Inc.",3.73,0.640261384532033,5.443268673900926e-11,,173546000,2.768,328736992,9500776448,0.575,0.006391019,error,12.021334,1.1934200659294854,1.7429091519598319,1.559507725637111
RMBS,RMBS,-0.02609374274948352,-0.0003147150512794461,0.971456932800244,2022-11-11,24.505349591383684,84,-0.0003147150512794461,0.971456932800244,16.415190041596034,23.089463296771473,False,33.48732238048895,23.20048780303447,23.585599988301595,28.26474926322779,31.34127484803492,26.04610005378723,18.9064507133754,20.750925259539542,2.647587397123845,12101700.0,3839262.0056820745,0.31724980834775895,0.10151990986197804,3.1250008868120323,12101700.0,3839262.0056820745,0.31724980834775895,0.05075995493098902,6.2500017736240645,28.649999618530273,2022-08-18,SLY,33.75,33.75,25.190000534057617,SP600,Technology,VGT,0.971857998414712,1.221634,0.8833323266777505,3.6,694210.8755360441,-91689.1244639559,10.301,,,2.113,2.136,106599000,0.27108,,error,16.88485,91828496,0.82413,274151000,0.90195,,Semiconductors,,,961027200,4:1,3079337984,602521.7510720883,217278000,0.15727,0,,3.6740077,7.830584,-0.05446,3.481,0.03415,-0.02567,0.427,3.59,8.790000915527344,-0.7667805433968422,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.11666767332224953,110529000,"Rambus, Inc.",5.93,0.5510204081632653,1.6395769802108334e-08,,351635008,3.181,86340000,393244992,0,0,error,error,0.7516430045805382,0.572956030023086,0.8059149600071076
KMI,KMI,-0.027355564373171014,-0.0005658948127871266,0.9492557151048102,2022-10-07,16.521232345495616,49,-0.0005658948127871266,0.9492557151048102,8.95499716969742,11.860375373155158,False,20.926173933432313,16.306532291586244,17.511066646575927,19.27521563820818,20.143216513655553,17.565517401695253,15.74691765494367,14.987818289734953,1.2888495559801494,274453100.0,67759245.59152289,0.24688825009272217,0.07138157041506006,3.458711382463978,274453100.0,67759245.59152289,0.24688825009272217,0.03569078520753003,6.917422764927956,18.93000030517578,2022-08-18,SPY,20.200000762939453,20.200000762939453,19.290000915527344,SP500,Energy,VDE,0.16662459149862496,0.933712,0.9230752301654257,0.524,11761824.582767854,-980175.4172321461,100.212,1.11,0.0598,,,5928999936,0.3351,1659052800,error,15.344261,1014875008,0.39835,7749000000,0.6316,,Oil & Gas Midstream,1659052800,0.278,,,42373468160,10781649.165535707,5045000192,0.21641001,1.0259,-6.03,1.3834897,2.3949285,0.13757,0.323,0.03429,0.07887,0.635,7.805,3.030000686645508,-0.957095996268396,0.13204679837951788,0.26409359675903576,-1.650408901713833,-0.07692476983457433,2263539968,"Kinder Morgan, Inc.",2.35,0.371370919683566,0.00014568609490369196,,165000000,0.073,31691999232,17692999680,1.095,0.05784469,error,17.333332,0.8915329884645061,0.4730584799435514,0.6265385727390786
HWKN,HWKN,-0.027749004740107972,0,1,2022-08-19,40.152875643343506,0,0,1,22.80415713083752,19.607039002081812,False,50.19198967922158,38.09616577484346,37.406466547648115,43.62007068039604,46.344764158122345,39.00455018997192,31.192862414900194,31.6643362218215,3.670106984075212,783100.0,345590.6267960825,0.44131097790331053,0.14140872299315083,3.1208186352456173,783100.0,345590.6267960825,0.44131097790331053,0.07070436149657541,6.241637270491235,44.84000015258789,2022-08-18,SLY,48.119998931884766,48.119998931884766,39.72999954223633,SP600,error,error,0.9965762550114773,error,0.9662934832924718,error,36622.52301678468,-1277.4769832153204,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,35345.046033569364,error,error,error,error,error,error,error,error,error,error,error,error,11.55999755859375,-0.12543228844925264,error,error,error,-0.03370651670752824,error,error,error,0.4573295603800236,2.8066575821819607e-06,error,error,error,error,error,error,error,error,error,0.5704422484445152,0.5085672848625404,0.43726670239429544
POR,POR,-0.03008294731702342,-0.00036356156022454567,0.9670996432389235,2022-11-11,49.82466334631236,84,-0.00036356156022454567,0.9670996432389235,56.03422066108512,68.32663272664983,False,58.965880569328625,49.18744049044213,49.966906458536776,55.436698347491216,55.5062385314007,50.413784656524655,44.49711456958234,45.32133078164861,2.546226937438023,17237000.0,6306306.196166746,0.3658586874842923,0.13276723022889758,2.755639978732199,17237000.0,6306306.196166746,0.3658586874842923,0.06638361511444879,5.511279957464398,55.25,2022-08-18,MDYG,57.029998779296875,57.029998779296875,51.810001373291016,SP400,error,error,0.9737083706145894,error,0.03448355240441058,error,28031.67974954536,-784868.3202504546,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,-756836.6405009092,error,error,error,error,error,error,error,error,error,error,error,error,10.319999694824219,-0.011627803821055207,error,error,error,-0.9655164475955894,error,error,error,0.7741936129290399,2.1885912353016617e-15,error,error,error,error,error,error,error,error,error,1.1810324950246032,1.0141940391146629,1.2366811353239788
MPWR,MPWR,-0.031695567746617755,-0.00038336393796867263,0.9653387098682471,2022-11-11,458.83666726433023,84,-0.00038336393796867263,0.9653387098682471,4483.91589157838,3953.06394562588,False,591.521008982295,438.1508013128796,441.0132781982422,550.3082478863038,562.2006064573884,453.445803527832,331.7183085101806,344.69100059827565,54.37740146477819,10782400.0,3765177.583380115,0.34919661516732037,0.13633048929176458,2.5613977986978043,10782400.0,3765177.583380115,0.34919661516732037,0.06816524464588229,5.1227955973956085,527.239990234375,2022-08-18,SPY,580.0,580.0,472.3399963378906,SP500,Technology,VGT,0.9173239733422751,1.057896,0.4507646076794658,4.576,162861.252754591,-198438.747245409,0.435,3,0.0064999997,0.737,0.752,350836000,0.26358,1656460800,error,59.982418,156966368,0.57344,685459000,0.96107,,Semiconductors,error,,,,23583483904,-35577.494490818004,350372000,0.23932,0.44349998,1.6,20.282644,17.717861,0.20749001,3.304,0.13175,0.23527001,0.484,28.884,193.37002563476562,-0.261778036531763,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.5492353923205342,46093000,"Monolithic Power Systems, Inc.",1.88,0.5216326530612244,9.034514291065626e-08,,773512000,16.584,5772000,1331057024,2.3,0.0043623396,error,114.71973,1.2472216413192978,8.50450643849139,7.497655752304785
CATY,CATY,-0.03178725184256143,-0.00038449076327795595,0.9652386019588536,2022-11-11,36.80700506179414,84,-0.00038449076327795595,0.9652386019588536,69.54800305442545,56.585164761704235,False,50.05915256624131,37.971286627249725,40.71586667378743,44.50920522494676,48.52414917087483,43.10370008468628,36.9225281226281,37.68325099849773,2.710224543094274,4925100.0,1187232.6305292046,0.24105756848169674,0.09380214149775713,2.569851440837953,4925100.0,1187232.6305292046,0.24105756848169674,0.046901070748878566,5.139702881675906,45.16999816894531,2022-08-18,MDYG,48.880001068115234,48.880001068115234,45.189998626708984,SP400,error,error,0.9398524393422973,error,0.9459445526996794,error,147094.37794480013,-8405.62205519986,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,138688.75588960026,error,error,error,error,error,error,error,error,error,error,error,error,7.729999542236328,-0.962484695561972,error,error,error,-0.05405544730032064,error,error,error,0.6631278625510342,1.1020517252273176e-11,error,error,error,error,error,error,error,error,error,0.7237887670853815,1.5396946175269093,1.2527156753485753
KNSL,KNSL,-0.03339344637188537,-0.00040424850182418925,0.9634849789191638,2022-11-11,229.88405198253145,84,-0.00040424850182418925,0.9634849789191638,2007.8512794131368,2548.126653846894,False,308.7214808731978,232.78300410730347,235.6233139038086,276.4417963814227,256.62895154234207,219.33935012817383,194.80483142619445,182.04974871400563,18.644800707084105,2517600.0,1078432.5469271094,0.4283573827959602,0.20444455360706273,2.095225210152833,2517600.0,1078432.5469271094,0.4283573827959602,0.10222227680353137,4.190450420305666,278.239990234375,2022-08-18,MDYG,245.3800048828125,245.1699981689453,225.6999969482422,SP400,Financial Services,VFH,0.9775843373602631,0.855225,0.6806308071841929,0.246,137351.29688977014,-64448.703110229864,6.744,0.52,0.002,-0.245,-0.24,179743008,0.25396,1653609600,error,32.78125,430799488,0.20825,164762000,0.87144,,Insurance—Property & Casualty,1653609600,0.13,,,6006521344,72902.59377954027,490748000,0.25018,0.077,2.38,9.4729805,8.486651,0.20321,0.151,0.05527,0.22763,0.17,31.119,74.86001586914062,1.5825533741565985,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.31936919281580706,22903800,"Kinsale Capital Group, Inc.",7.73,0.6538775510204081,2.0806174503435296e-11,,131660000,5.748,42759000,707761024,0.48,0.00183718,error,42.094704,0.9183608965655397,7.2162570079226445,9.158017334964983
MTRN,MTRN,-0.03890283058270451,-0.0004722665697136641,0.9574720132963893,2022-11-11,79.77516510417615,84,-0.0004722665697136641,0.9574720132963893,172.17811779633143,137.0261525300152,False,110.88840607623104,77.83380558809165,79.12246658325195,95.72499185299641,96.21604193130193,83.90886051177978,62.51994131350749,71.60167909225763,6.153590709761073,2719800.0,629913.7245512772,0.23160295777309994,0.08062058956773593,2.8727519733468507,2719800.0,629913.7245512772,0.23160295777309994,0.04031029478386797,5.7455039466937015,97.43000030517578,2022-08-18,SLY,96.0,96.0,80.69999694824219,SP600,Basic Materials,VAW,0.990064211556162,1.303107,0.8852465167471296,3.34,74183.65810340946,-9616.341896590538,78.654,0.5,0.0061000003,-0.16,-0.164,141800992,0.08833,1653523200,error,20.0523,-115235376,0.18205999,283762000,0.95866996,,Other Industrial Metals & Mining,error,,456969600,2:1,1959097344,64567.31620681892,60487000,0.059109997,0.1424,1.24,2.809038,1.220391,0.04343,1.281,0.04289,0.100159995,0.267,78.52,29.139999389648438,0.6722719415788396,0.6168857601162819,1.2337715202325639,-3.919986777513591,-0.1147534832528704,20439200,Materion Corporation,3.51,0.5477551020408163,1.9905613684759972e-08,,20357000,0.992,574932992,1605303040,0.47,0.004823976,error,32.491524,1.317877638845442,1.7671981654215883,1.4064061593022077
NDSN,NDSN,-0.04145136616617701,-0.0005038608558869395,0.9546916397546648,2022-11-11,204.66349426130938,84,-0.0005038608558869395,0.9546916397546648,789.9221188765888,632.4742527396854,False,270.1114783518021,208.05479834022717,215.9157337443034,245.889826036205,267.64148646187897,229.29638984680176,185.9416414524018,190.95129323172452,19.172548307538616,3450900.0,1226484.4783614692,0.35541003169070945,0.14359312918890962,2.4751186473771716,3450900.0,1226484.4783614692,0.35541003169070945,0.07179656459445481,4.950237294754343,246.38999938964844,2022-08-18,SPY,272.2799987792969,272.2799987792969,229.80999755859375,SP500,error,error,0.9878975954883191,error,0.9751229806874773,error,143050.5412668529,-3649.458733147091,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,139401.0825337058,error,error,error,error,error,error,error,error,error,error,error,error,51.80000305175781,-0.6795365805880524,error,error,error,-0.024877019312522775,error,error,error,0.7355102040816327,4.81877352320159e-14,error,error,error,error,error,error,error,error,error,0.7153881254970557,3.2059828760638234,2.5669639770544093
PRK,PRK,-0.04307000847297969,-0.0005239703498557402,0.9529261164513659,2022-11-11,114.1346461909379,84,-0.0005239703498557402,0.9529261164513659,359.57278708101853,316.5810692311098,False,148.9976139528409,119.10182549457093,124.89980005900067,138.16297415219034,144.17043988555068,129.0343564224243,111.63662596581098,113.89827295929794,7.5680417315631825,512000.0,247898.43617126072,0.4841766331469936,0.15065282312387412,3.2138570197843546,512000.0,247898.43617126072,0.4841766331469936,0.07532641156193706,6.427714039568709,139.11000061035156,2022-08-18,SLY,145.3300018310547,145.3300018310547,141.9600067138672,SP600,error,error,0.9804128372538472,error,0.9151515711986979,error,15466.061553257996,-1433.9384467420052,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,14032.12310651599,error,error,error,error,error,error,error,error,error,error,error,error,27.35999298095703,-0.5588454849226003,error,error,error,-0.08484842880130208,error,error,error,0.7235606973155373,1.248568725446685e-13,error,error,error,error,error,error,error,error,error,0.5078314078777317,2.584809039633213,2.2757606774645653
GEF,GEF,-0.04445194197961193,-0.0005411656642174689,0.9514190067272561,2022-11-11,58.29054336413599,84,-0.0005411656642174689,0.9514190067272561,124.25196687032108,143.7558696326165,False,80.39338070297475,59.56345308533791,65.46358121236165,74.1618436386189,70.23949104047067,61.72263063430786,56.765318786104395,53.205770228145056,4.258430203081401,3745900.0,834578.2354425321,0.22279778836662273,0.09781935732483378,2.2776451865939644,3745900.0,834578.2354425321,0.22279778836662273,0.04890967866241689,4.555290373187929,72.33999633789062,2022-08-18,MDYG,72.0,72.0,66.02999877929688,SP400,Consumer Cyclical,VCR,0.7673041875748783,0.909323,0.9673182407499751,1.441,138133.04477909644,-4666.955220903561,136.251,1.84,0.026099999,-0.167,-0.165,893500032,0.14181,1655337600,error,11.47191,301262496,0.19733,1093000000,0.88769996,,Packaging & Containers,error,,1176336000,2:1,3457382656,133466.08955819288,393800000,0.10526,0.3085,0.89,2.291807,0.54873866,0.056009997,0.882,0.07395,0.23458,0.244,129.687,12.85000228881836,0.5439680147339316,0.6872487051117974,1.3744974102235947,-5.387602436999556,-0.032681759250024936,26550900,Greif Inc.,4.82,0.6903597075242905,1.5627982014051813e-12,,108700000,2.235,2365600000,6300599808,1.8,0.0248825,error,8.902591,1.0146477827455522,1.7176109090461722,1.9872252821406255
HUM,HUM,-0.04783299766239457,-0.0006999668652735158,0.9376115889626565,2022-10-28,438.2986822756916,70,-0.0006999668652735158,0.9376115889626565,1682.1657264012968,1227.3727774842787,False,526.7051611861657,425.03177266921347,472.09009867350255,513.0070429917062,499.27305953406074,442.7768814086914,431.17315435529895,386.28070328332205,28.248089062684677,13708300.0,2621842.224738651,0.1912594723443936,0.05220513310106789,3.6636143034846755,13708300.0,2621842.224738651,0.1912594723443936,0.026102566550533945,7.327228606969351,495.8900146484375,2022-08-18,SPY,497.4700012207031,472.67999267578125,472.67999267578125,SP500,Healthcare,VHT,0.7381462571640948,0.776738,0.5217421143657177,1.526,296766.91465122026,-272033.08534877974,85.248,3.15,0.0064,0.204,0.184,4871000064,0.05382,1664409600,error,17.961193,4852874752,0.1882,14994000000,0.96399003,,Healthcare Plans,1656460800,0.788,681004800,3:2,63259279360,24733.829302440514,4000000000,0.049990002,0.121400006,1.41,4.0838566,0.6989049,0.03472,1.209,0.06663,0.20723,0.146,709.078,55.970001220703125,0.8011444773108327,0.4548145586525413,0.9096291173050826,-5.983498233176071,-0.4782578856342823,126554000,Humana Inc.,1.77,0.6718367346938776,5.8081375597116825e-12,,18190000128,143.733,13221999616,90511998976,2.975,0.005999314,error,20.394125,0.7675700240665062,3.392215363710988,2.4750907282422854
CPB,CPB,-0.04900961733400219,0,1,2022-08-19,44.957020783266266,0,0,1,14.176246241976923,7.645899782172763,False,52.48983316826355,44.43050904969572,48.38719998677572,51.07762509023827,51.186602734768655,45.36537090301513,45.69677488331317,39.54413907126161,2.910615915876763,35924700.0,10947139.244407028,0.3047245834873229,0.1232254517483817,2.47290295278893,35924700.0,10947139.244407028,0.3047245834873229,0.06161272587419085,4.94580590557786,50.790000915527344,2022-08-18,SPY,51.939998626708984,51.939998626708984,50.52000045776367,SP500,Consumer Defensive,VDC,0.8379538597053742,0.358682,0.9137946910104969,0.686,844437.6739628002,-79662.32603719976,147.069,1.48,0.0292,0.192,0.175,1738000000,0.20573,1657065600,error,17.632303,1062499968,0.31368,2814000000,0.53137,,Packaged Foods,1657065600,0.37,858643200,2:1,15422555136,764775.3479256004,1255000064,0.16607,0.47439998,13.15,4.536693,1.8255866,0.11233,0.262,0.07438,0.29703,0.074,27.95,4.269996643066406,-0.4754090305658442,0.6194507335362043,1.2389014670724086,-2.0131889700213565,-0.08620530898950304,300576000,Campbell Soup Company,5.7,0.7416199613973617,3.249111311690807e-14,,196000000,0.652,4992999936,8448000000,1.48,0.029139595,error,16.392971,0.7236647489257088,0.27911490424177193,0.1505394692724899
RPM,RPM,-0.053816857435010405,-0.0006583442899996683,0.9412112958823017,2022-11-11,81.21681417821554,84,-0.0006583442899996683,0.9412112958823017,103.7962721946329,131.7744980316456,False,100.38303281191455,80.51282315475527,84.24733352661133,95.54878991829469,98.74520310520664,87.23094230651856,72.94587713492797,75.71668150783047,5.7571303993440415,10588000.0,3508096.4703901685,0.331327585038739,0.10549724609107923,3.1406278108216497,10588000.0,3508096.4703901685,0.331327585038739,0.052748623045539615,6.281255621643299,95.4000015258789,2022-08-18,MDYG,101.4800033569336,101.4800033569336,99.30000305175781,SP400,Basic Materials,VAW,0.973560993319909,0.914005,0.8064539946151082,1.563,296049.26142320625,-71050.73857679377,151.729,1.6,0.0185,0.288,0.274,808424000,0.12052,1657756800,error,17.329365,-43250,0.36271998,,0.85914004,,Specialty Chemicals,1657756800,0.4,881625600,5:4,11267645440,224998.5228464125,178731008,0.09770001,0.41689998,3.05,5.692127,1.6798006,0.07327,0.842,0.06321,0.26428,0.137,52.425,19.229995727539062,-0.8351538614742866,0.6168857601162819,1.2337715202325639,-3.919986777513591,-0.19354600538489178,129009000,RPM International Inc.,4.07,0.7175510204081632,1.9422807000834307e-13,,207672000,1.61,3010040064,6707727872,1.58,0.018282807,error,23.044853,0.9476098205399844,1.0880112215352151,1.3812840243603086
